article_id,project_id,user_id,user_type,clicked_at
10,2,17,tenant,2018-02-16 18:51:15
10,2,17,tenant,2018-01-11 00:27:33
10,2,32,resident,2018-01-04 18:19:31
10,3,32,owner,2018-01-04 18:16:31
10,2,5,owner,2017-06-11 14:47:58
10,2,5,owner,2017-04-10 18:01:56
10,2,5,owner,2018-01-05 18:47:11
10,10,5,guest,2017-06-11 14:47:58
10,10,5,guest,2017-04-10 17:56:56
10,10,5,guest,2018-01-05 18:47:11
10,3,5,owner,2017-06-11 14:51:58
10,3,5,owner,2017-04-10 17:57:56
10,3,5,owner,2018-01-05 18:46:11
10,4,5,tenant,2017-06-11 14:45:58
10,4,5,tenant,2017-04-10 17:56:56
10,4,5,tenant,2018-01-05 18:45:11
10,2,90,resident,2017-08-01 04:04:42
10,2,13,tenant,2017-08-02 00:34:33
10,3,13,guest,2017-08-02 00:35:33
10,6,13,resident,2017-08-02 00:30:33
40,2,78,resident,2017-07-13 12:06:39
40,2,78,resident,2017-09-14 09:51:08
40,2,78,resident,2017-05-01 23:44:03
40,10,78,guest,2017-07-13 12:11:39
40,10,78,guest,2017-09-14 09:52:08
40,10,78,guest,2017-05-01 23:46:03
40,2,56,guest,2018-04-09 08:29:07
40,7,56,resident,2018-04-09 08:33:07
40,2,98,resident,2017-11-29 09:35:12
40,2,98,resident,2017-12-02 16:19:19
40,2,98,resident,2018-02-07 17:11:36
40,10,98,owner,2017-11-29 09:30:12
40,10,98,owner,2017-12-02 16:15:19
40,10,98,owner,2018-02-07 17:06:36
40,6,98,resident,2017-11-29 09:38:12
40,6,98,resident,2017-12-02 16:18:19
40,6,98,resident,2018-02-07 17:13:36
40,2,53,guest,2017-06-02 00:40:03
40,2,53,guest,2017-08-25 11:58:39
40,2,68,guest,2018-04-05 10:48:58
40,5,68,tenant,2018-04-05 10:52:58
40,1,68,resident,2018-04-05 10:47:58
40,2,6,owner,2017-10-23 09:55:41
40,7,6,tenant,2017-10-23 10:00:41
40,2,42,resident,2017-08-16 12:48:50
40,7,42,resident,2017-08-16 12:48:50
40,2,2,guest,2017-05-03 05:40:18
40,6,2,resident,2017-05-03 05:44:18
40,5,2,owner,2017-05-03 05:42:18
40,2,84,owner,2017-07-04 07:38:31
40,2,84,owner,2017-08-09 07:53:54
40,6,84,resident,2017-07-04 07:40:31
40,6,84,resident,2017-08-09 07:50:54
40,2,11,resident,2017-11-11 02:16:38
40,2,11,resident,2017-05-29 08:42:07
40,2,11,resident,2017-06-09 17:13:45
40,10,11,resident,2017-11-11 02:20:38
40,10,11,resident,2017-05-29 08:47:07
40,10,11,resident,2017-06-09 17:21:45
40,6,11,tenant,2017-11-11 02:21:38
40,6,11,tenant,2017-05-29 08:46:07
40,6,11,tenant,2017-06-09 17:19:45
40,9,11,guest,2017-11-11 02:16:38
40,9,11,guest,2017-05-29 08:43:07
40,9,11,guest,2017-06-09 17:17:45
40,2,47,resident,2017-08-17 03:29:12
40,2,17,tenant,2017-12-29 05:29:22
40,5,17,guest,2017-12-29 05:32:22
40,9,17,resident,2017-12-29 05:37:22
40,2,32,resident,2017-12-02 22:24:39
40,2,32,resident,2018-01-04 01:13:58
40,2,32,resident,2017-11-09 07:58:38
40,1,32,tenant,2017-12-02 22:18:39
40,1,32,tenant,2018-01-04 01:14:58
40,1,32,tenant,2017-11-09 08:04:38
40,9,32,tenant,2017-12-02 22:17:39
40,9,32,tenant,2018-01-04 01:13:58
40,9,32,tenant,2017-11-09 07:59:38
40,2,5,owner,2017-09-23 22:44:41
40,10,5,guest,2017-09-23 22:43:41
40,2,90,resident,2017-05-27 05:58:56
40,2,90,resident,2017-07-27 12:42:55
40,5,90,guest,2017-05-27 05:54:56
40,5,90,guest,2017-07-27 12:41:55
40,9,90,resident,2017-05-27 05:52:56
40,9,90,resident,2017-07-27 12:45:55
40,2,62,owner,2018-01-23 11:40:41
40,2,62,owner,2017-08-21 07:05:57
40,2,62,owner,2017-10-16 12:49:53
40,10,62,guest,2018-01-23 11:31:41
40,10,62,guest,2017-08-21 07:04:57
40,10,62,guest,2017-10-16 12:54:53
40,6,62,tenant,2018-01-23 11:33:41
40,6,62,tenant,2017-08-21 07:07:57
40,6,62,tenant,2017-10-16 12:53:53
40,2,13,tenant,2017-04-13 09:23:04
40,2,13,tenant,2017-11-17 18:48:47
40,2,13,tenant,2017-09-03 21:43:39
40,6,13,resident,2017-04-13 09:25:04
40,6,13,resident,2017-11-17 18:46:47
40,6,13,resident,2017-09-03 21:45:39
40,2,71,guest,2017-08-05 13:12:40
40,2,71,guest,2017-10-07 14:31:59
40,10,71,guest,2017-08-05 13:11:40
40,10,71,guest,2017-10-07 14:27:59
60,2,93,owner,2017-07-25 15:51:33
60,3,93,owner,2017-07-25 15:58:33
60,2,78,resident,2018-04-08 22:14:28
60,2,78,resident,2017-06-30 15:34:38
60,2,56,guest,2017-08-28 06:38:52
60,4,56,owner,2017-08-28 06:31:52
60,2,98,resident,2018-01-20 22:27:27
60,6,98,resident,2018-01-20 22:26:27
60,2,53,guest,2017-05-12 05:06:38
60,2,53,guest,2017-04-12 20:44:27
60,2,85,owner,2017-07-27 09:18:36
60,2,85,owner,2017-05-19 07:46:41
60,3,85,resident,2017-07-27 09:19:36
60,3,85,resident,2017-05-19 07:42:41
60,6,85,owner,2017-07-27 09:19:36
60,6,85,owner,2017-05-19 07:42:41
60,1,85,owner,2017-07-27 09:12:36
60,1,85,owner,2017-05-19 07:41:41
60,2,87,resident,2018-02-17 03:53:58
60,6,87,resident,2018-02-17 03:51:58
60,1,87,owner,2018-02-17 03:54:58
60,2,23,guest,2018-01-07 07:22:56
60,2,23,guest,2017-09-29 11:37:24
60,2,23,guest,2017-10-28 19:44:58
60,3,23,owner,2018-01-07 07:21:56
60,3,23,owner,2017-09-29 11:42:24
60,3,23,owner,2017-10-28 19:50:58
60,1,23,tenant,2018-01-07 07:20:56
60,1,23,tenant,2017-09-29 11:33:24
60,1,23,tenant,2017-10-28 19:50:58
60,2,1,resident,2017-07-04 11:53:13
60,2,1,resident,2017-11-10 15:21:43
60,2,1,resident,2017-11-03 07:09:34
60,2,31,guest,2017-12-14 11:35:37
60,2,31,guest,2017-05-28 19:30:10
60,2,42,resident,2017-11-23 14:06:22
60,2,42,resident,2017-08-29 15:52:14
60,4,42,resident,2017-11-23 14:05:22
60,4,42,resident,2017-08-29 15:57:14
60,2,2,guest,2017-11-06 05:35:31
60,2,2,guest,2017-05-20 01:06:24
60,2,2,guest,2018-02-04 01:36:29
60,6,2,resident,2017-11-06 05:30:31
60,6,2,resident,2017-05-20 01:14:24
60,6,2,resident,2018-02-04 01:36:29
60,4,2,guest,2017-11-06 05:38:31
60,4,2,guest,2017-05-20 01:06:24
60,4,2,guest,2018-02-04 01:30:29
60,2,84,owner,2017-12-15 18:09:52
60,2,84,owner,2017-06-30 17:24:51
60,3,84,resident,2017-12-15 18:16:52
60,3,84,resident,2017-06-30 17:31:51
60,6,84,resident,2017-12-15 18:17:52
60,6,84,resident,2017-06-30 17:30:51
60,4,84,owner,2017-12-15 18:11:52
60,4,84,owner,2017-06-30 17:29:51
60,2,11,resident,2018-03-26 14:36:02
60,6,11,tenant,2018-03-26 14:36:02
60,4,11,tenant,2018-03-26 14:29:02
60,2,17,tenant,2017-07-27 09:51:58
60,2,17,tenant,2017-05-20 13:50:41
60,2,32,resident,2017-11-19 18:51:14
60,2,32,resident,2017-08-23 20:27:06
60,3,32,owner,2017-11-19 18:52:14
60,3,32,owner,2017-08-23 20:27:06
60,1,32,tenant,2017-11-19 18:51:14
60,1,32,tenant,2017-08-23 20:20:06
60,2,5,owner,2017-10-15 17:50:50
60,2,5,owner,2017-12-16 03:27:17
60,3,5,owner,2017-10-15 17:55:50
60,3,5,owner,2017-12-16 03:21:17
60,4,5,tenant,2017-10-15 17:50:50
60,4,5,tenant,2017-12-16 03:23:17
60,2,90,resident,2017-07-23 14:07:20
60,2,71,guest,2018-01-03 10:05:47
60,2,71,guest,2018-04-02 21:58:04
60,3,71,owner,2018-01-03 10:03:47
60,3,71,owner,2018-04-02 22:01:04
64,2,93,owner,2017-05-13 16:22:58
64,2,93,owner,2017-12-26 03:35:17
64,8,93,guest,2017-05-13 16:19:58
64,8,93,guest,2017-12-26 03:34:17
64,10,93,owner,2017-05-13 16:16:58
64,10,93,owner,2017-12-26 03:34:17
64,5,93,tenant,2017-05-13 16:19:58
64,5,93,tenant,2017-12-26 03:38:17
64,2,78,resident,2017-10-28 19:49:24
64,2,78,resident,2017-06-07 19:33:51
64,10,78,guest,2017-10-28 19:45:24
64,10,78,guest,2017-06-07 19:42:51
64,2,56,guest,2017-05-01 22:58:03
64,7,56,resident,2017-05-01 23:01:03
64,2,98,resident,2017-07-04 19:53:31
64,8,98,tenant,2017-07-04 19:53:31
64,10,98,owner,2017-07-04 19:52:31
64,6,98,resident,2017-07-04 19:54:31
64,2,54,tenant,2017-10-21 14:11:57
64,2,54,tenant,2017-04-10 15:59:20
64,1,54,owner,2017-10-21 14:09:57
64,1,54,owner,2017-04-10 15:56:20
64,2,53,guest,2018-03-05 05:25:34
64,2,53,guest,2017-10-26 10:02:03
64,2,53,guest,2017-12-04 05:33:40
64,8,53,guest,2018-03-05 05:16:34
64,8,53,guest,2017-10-26 10:07:03
64,8,53,guest,2017-12-04 05:24:40
64,2,85,owner,2017-06-29 03:34:21
64,7,85,owner,2017-06-29 03:36:21
64,6,85,owner,2017-06-29 03:29:21
64,1,85,owner,2017-06-29 03:36:21
64,2,6,owner,2018-03-23 19:19:00
64,2,6,owner,2018-01-08 14:36:47
64,7,6,tenant,2018-03-23 19:15:00
64,7,6,tenant,2018-01-08 14:38:47
64,2,23,guest,2017-07-01 01:14:09
64,7,23,resident,2017-07-01 01:14:09
64,1,23,tenant,2017-07-01 01:15:09
64,2,31,guest,2017-09-07 17:19:07
64,2,31,guest,2017-05-08 16:07:01
64,2,31,guest,2017-06-16 22:50:46
64,10,31,guest,2017-09-07 17:18:07
64,10,31,guest,2017-05-08 16:10:01
64,10,31,guest,2017-06-16 22:57:46
64,5,31,owner,2017-09-07 17:17:07
64,5,31,owner,2017-05-08 16:07:01
64,5,31,owner,2017-06-16 22:50:46
64,2,42,resident,2017-05-28 20:22:51
64,2,42,resident,2018-02-24 12:44:45
64,7,42,resident,2017-05-28 20:24:51
64,7,42,resident,2018-02-24 12:52:45
64,2,84,owner,2018-02-15 05:51:42
64,2,84,owner,2017-12-31 23:46:46
64,8,84,tenant,2018-02-15 05:52:42
64,8,84,tenant,2017-12-31 23:50:46
64,6,84,resident,2018-02-15 05:43:42
64,6,84,resident,2017-12-31 23:50:46
64,2,11,resident,2017-10-08 01:51:03
64,10,11,resident,2017-10-08 01:46:03
64,6,11,tenant,2017-10-08 01:47:03
64,9,11,guest,2017-10-08 01:49:03
64,2,47,resident,2018-02-21 13:11:39
64,2,17,tenant,2018-02-24 18:05:53
64,2,17,tenant,2017-09-24 00:56:03
64,2,17,tenant,2017-07-02 00:33:33
64,5,17,guest,2018-02-24 17:59:53
64,5,17,guest,2017-09-24 00:56:03
64,5,17,guest,2017-07-02 00:37:33
64,9,17,resident,2018-02-24 18:00:53
64,9,17,resident,2017-09-24 01:05:03
64,9,17,resident,2017-07-02 00:31:33
64,2,32,resident,2017-05-20 08:43:10
64,8,32,tenant,2017-05-20 08:43:10
64,1,32,tenant,2017-05-20 08:38:10
64,9,32,tenant,2017-05-20 08:43:10
64,2,90,resident,2017-05-01 02:48:23
64,8,90,owner,2017-05-01 02:47:23
64,5,90,guest,2017-05-01 02:50:23
64,9,90,resident,2017-05-01 02:52:23
64,2,62,owner,2018-03-27 05:39:26
64,10,62,guest,2018-03-27 05:45:26
64,6,62,tenant,2018-03-27 05:41:26
64,2,13,tenant,2017-12-23 11:01:07
64,2,13,tenant,2018-03-27 16:59:59
64,6,13,resident,2017-12-23 10:55:07
64,6,13,resident,2018-03-27 17:05:59
64,2,71,guest,2017-10-04 15:50:18
64,2,71,guest,2017-10-16 23:33:43
64,10,71,guest,2017-10-04 15:48:18
64,10,71,guest,2017-10-16 23:36:43
7,2,93,owner,2017-10-23 13:21:20
7,2,93,owner,2017-06-29 19:18:12
7,2,93,owner,2017-06-04 00:29:31
7,10,93,owner,2017-10-23 13:21:20
7,10,93,owner,2017-06-29 19:13:12
7,10,93,owner,2017-06-04 00:26:31
7,5,93,tenant,2017-10-23 13:18:20
7,5,93,tenant,2017-06-29 19:21:12
7,5,93,tenant,2017-06-04 00:29:31
7,2,78,resident,2017-05-01 12:41:04
7,10,78,guest,2017-05-01 12:41:04
7,2,56,guest,2018-01-12 16:17:07
7,7,56,resident,2018-01-12 16:10:07
7,2,98,resident,2017-07-10 07:45:52
7,10,98,owner,2017-07-10 07:48:52
7,6,98,resident,2017-07-10 07:44:52
7,2,54,tenant,2017-11-16 09:26:07
7,2,54,tenant,2017-04-06 11:45:16
7,1,54,owner,2017-11-16 09:19:07
7,1,54,owner,2017-04-06 11:44:16
7,2,68,guest,2017-05-21 05:09:33
7,2,68,guest,2018-03-21 11:44:22
7,5,68,tenant,2017-05-21 05:05:33
7,5,68,tenant,2018-03-21 11:46:22
7,1,68,resident,2017-05-21 05:06:33
7,1,68,resident,2018-03-21 11:52:22
7,2,85,owner,2017-11-29 17:57:25
7,7,85,owner,2017-11-29 18:03:25
7,6,85,owner,2017-11-29 18:05:25
7,1,85,owner,2017-11-29 18:01:25
7,2,87,resident,2018-01-24 23:27:47
7,6,87,resident,2018-01-24 23:27:47
7,1,87,owner,2018-01-24 23:29:47
7,2,6,owner,2018-01-24 12:44:02
7,7,6,tenant,2018-01-24 12:53:02
7,2,23,guest,2017-04-18 09:30:41
7,7,23,resident,2017-04-18 09:30:41
7,1,23,tenant,2017-04-18 09:30:41
7,2,1,resident,2017-11-06 04:58:31
7,2,1,resident,2017-06-04 10:33:28
7,7,1,guest,2017-11-06 04:54:31
7,7,1,guest,2017-06-04 10:31:28
7,2,31,guest,2017-05-15 16:15:35
7,2,31,guest,2017-12-04 21:18:48
7,10,31,guest,2017-05-15 16:14:35
7,10,31,guest,2017-12-04 21:21:48
7,5,31,owner,2017-05-15 16:22:35
7,5,31,owner,2017-12-04 21:24:48
7,2,42,resident,2017-07-05 03:59:59
7,2,42,resident,2017-04-19 11:39:14
7,2,42,resident,2017-11-15 19:16:48
7,7,42,resident,2017-07-05 03:58:59
7,7,42,resident,2017-04-19 11:39:14
7,7,42,resident,2017-11-15 19:09:48
7,2,2,guest,2017-11-01 09:19:10
7,6,2,resident,2017-11-01 09:22:10
7,5,2,owner,2017-11-01 09:20:10
7,2,84,owner,2017-11-19 00:11:05
7,2,84,owner,2017-10-28 10:05:04
7,2,84,owner,2018-02-11 15:30:42
7,2,84,owner,2017-09-09 13:50:59
7,6,84,resident,2017-11-19 00:11:05
7,6,84,resident,2017-10-28 10:06:04
7,6,84,resident,2018-02-11 15:26:42
7,6,84,resident,2017-09-09 13:51:59
7,2,11,resident,2018-02-12 08:59:38
7,2,11,resident,2017-09-23 21:07:11
7,10,11,resident,2018-02-12 08:56:38
7,10,11,resident,2017-09-23 21:14:11
7,6,11,tenant,2018-02-12 08:56:38
7,6,11,tenant,2017-09-23 21:09:11
7,2,47,resident,2017-04-13 07:27:49
7,2,47,resident,2017-09-08 19:06:34
7,2,47,resident,2018-02-12 21:53:14
7,2,47,resident,2017-05-06 16:58:53
7,2,5,owner,2017-07-29 19:52:00
7,10,5,guest,2017-07-29 19:59:00
7,2,90,resident,2018-03-04 15:55:24
7,2,90,resident,2017-10-31 00:45:12
7,5,90,guest,2018-03-04 15:54:24
7,5,90,guest,2017-10-31 00:48:12
7,2,62,owner,2017-05-20 09:29:22
7,2,62,owner,2017-04-30 12:23:10
7,2,62,owner,2017-11-25 18:46:39
7,10,62,guest,2017-05-20 09:26:22
7,10,62,guest,2017-04-30 12:20:10
7,10,62,guest,2017-11-25 18:51:39
7,6,62,tenant,2017-05-20 09:27:22
7,6,62,tenant,2017-04-30 12:26:10
7,6,62,tenant,2017-11-25 18:44:39
7,2,71,guest,2017-08-21 04:35:54
7,2,71,guest,2018-02-20 01:24:32
7,10,71,guest,2017-08-21 04:33:54
7,10,71,guest,2018-02-20 01:18:32
11,2,93,owner,2018-03-16 17:26:30
11,2,93,owner,2017-08-10 12:06:48
11,2,93,owner,2017-06-28 16:35:01
11,10,93,owner,2018-03-16 17:19:30
11,10,93,owner,2017-08-10 12:05:48
11,10,93,owner,2017-06-28 16:32:01
11,5,93,tenant,2018-03-16 17:19:30
11,5,93,tenant,2017-08-10 11:57:48
11,5,93,tenant,2017-06-28 16:35:01
11,2,78,resident,2017-07-19 19:27:36
11,2,78,resident,2017-05-12 09:59:15
11,10,78,guest,2017-07-19 19:25:36
11,10,78,guest,2017-05-12 10:00:15
11,2,98,resident,2017-12-04 17:04:13
11,2,98,resident,2018-01-25 04:23:51
11,10,98,owner,2017-12-04 17:07:13
11,10,98,owner,2018-01-25 04:23:51
11,2,54,tenant,2017-07-21 10:45:55
11,2,54,tenant,2017-04-29 22:32:31
11,2,68,guest,2017-07-29 14:23:25
11,2,68,guest,2017-12-13 13:21:50
11,2,68,guest,2017-06-08 04:51:02
11,5,68,tenant,2017-07-29 14:23:25
11,5,68,tenant,2017-12-13 13:21:50
11,5,68,tenant,2017-06-08 05:00:02
11,2,85,owner,2017-08-28 22:21:34
11,7,85,owner,2017-08-28 22:15:34
11,2,6,owner,2017-05-27 11:09:59
11,7,6,tenant,2017-05-27 11:12:59
11,2,23,guest,2017-04-15 06:53:50
11,7,23,resident,2017-04-15 06:51:50
11,2,1,resident,2017-10-19 13:17:53
11,7,1,guest,2017-10-19 13:22:53
11,9,1,tenant,2017-10-19 13:19:53
11,2,31,guest,2018-03-13 21:21:24
11,2,31,guest,2017-12-12 23:36:25
11,10,31,guest,2018-03-13 21:27:24
11,10,31,guest,2017-12-12 23:31:25
11,5,31,owner,2018-03-13 21:19:24
11,5,31,owner,2017-12-12 23:34:25
11,2,42,resident,2017-07-28 18:55:55
11,7,42,resident,2017-07-28 18:56:55
11,2,11,resident,2017-12-31 23:12:22
11,2,11,resident,2017-06-25 20:58:36
11,10,11,resident,2017-12-31 23:11:22
11,10,11,resident,2017-06-25 20:55:36
11,9,11,guest,2017-12-31 23:17:22
11,9,11,guest,2017-06-25 20:54:36
11,2,47,resident,2017-12-29 23:42:13
11,2,17,tenant,2017-08-23 07:09:05
11,2,17,tenant,2018-01-20 22:59:36
11,5,17,guest,2017-08-23 07:00:05
11,5,17,guest,2018-01-20 23:04:36
11,9,17,resident,2017-08-23 07:03:05
11,9,17,resident,2018-01-20 23:02:36
11,2,90,resident,2017-05-24 20:57:27
11,2,90,resident,2017-07-08 06:41:32
11,5,90,guest,2017-05-24 20:53:27
11,5,90,guest,2017-07-08 06:38:32
11,9,90,resident,2017-05-24 21:00:27
11,9,90,resident,2017-07-08 06:38:32
11,2,62,owner,2017-12-03 11:05:20
11,10,62,guest,2017-12-03 11:04:20
11,2,13,tenant,2017-12-30 17:38:49
11,2,71,guest,2017-11-29 20:51:31
11,10,71,guest,2017-11-29 20:50:31
14,2,93,owner,2017-06-08 09:26:41
14,2,93,owner,2018-03-02 02:50:25
14,8,93,guest,2017-06-08 09:30:41
14,8,93,guest,2018-03-02 02:55:25
14,10,93,owner,2017-06-08 09:25:41
14,10,93,owner,2018-03-02 02:52:25
14,5,93,tenant,2017-06-08 09:30:41
14,5,93,tenant,2018-03-02 02:57:25
14,2,56,guest,2017-04-20 07:38:23
14,2,56,guest,2017-05-02 02:39:15
14,2,56,guest,2018-02-24 11:22:02
14,4,56,owner,2017-04-20 07:44:23
14,4,56,owner,2017-05-02 02:41:15
14,4,56,owner,2018-02-24 11:22:02
14,2,98,resident,2017-07-07 04:40:36
14,8,98,tenant,2017-07-07 04:37:36
14,10,98,owner,2017-07-07 04:38:36
14,6,98,resident,2017-07-07 04:42:36
14,2,54,tenant,2018-03-28 21:07:10
14,1,54,owner,2018-03-28 21:04:10
14,2,53,guest,2017-10-23 13:38:40
14,2,53,guest,2017-06-18 22:15:40
14,8,53,guest,2017-10-23 13:39:40
14,8,53,guest,2017-06-18 22:14:40
14,2,85,owner,2017-11-03 03:40:43
14,2,85,owner,2017-08-24 07:23:33
14,2,85,owner,2017-10-26 01:01:15
14,2,85,owner,2018-01-08 14:32:46
14,6,85,owner,2017-11-03 03:44:43
14,6,85,owner,2017-08-24 07:15:33
14,6,85,owner,2017-10-26 01:06:15
14,6,85,owner,2018-01-08 14:29:46
14,1,85,owner,2017-11-03 03:44:43
14,1,85,owner,2017-08-24 07:20:33
14,1,85,owner,2017-10-26 00:58:15
14,1,85,owner,2018-01-08 14:31:46
14,2,87,resident,2018-01-16 00:10:28
14,6,87,resident,2018-01-16 00:08:28
14,1,87,owner,2018-01-16 00:12:28
14,9,87,resident,2018-01-16 00:12:28
14,2,23,guest,2017-06-24 14:24:31
14,1,23,tenant,2017-06-24 14:23:31
14,2,31,guest,2017-09-02 12:43:56
14,10,31,guest,2017-09-02 12:34:56
14,5,31,owner,2017-09-02 12:37:56
14,2,42,resident,2017-07-15 13:44:33
14,2,42,resident,2017-06-12 15:51:36
14,2,42,resident,2017-10-21 12:34:29
14,4,42,resident,2017-07-15 13:45:33
14,4,42,resident,2017-06-12 15:51:36
14,4,42,resident,2017-10-21 12:36:29
14,2,2,guest,2017-12-15 11:57:41
14,6,2,resident,2017-12-15 11:55:41
14,5,2,owner,2017-12-15 11:51:41
14,4,2,guest,2017-12-15 11:50:41
14,2,11,resident,2017-04-24 06:43:42
14,2,11,resident,2017-05-23 21:06:53
14,10,11,resident,2017-04-24 06:46:42
14,10,11,resident,2017-05-23 21:12:53
14,6,11,tenant,2017-04-24 06:41:42
14,6,11,tenant,2017-05-23 21:10:53
14,4,11,tenant,2017-04-24 06:45:42
14,4,11,tenant,2017-05-23 21:05:53
14,9,11,guest,2017-04-24 06:41:42
14,9,11,guest,2017-05-23 21:06:53
14,2,17,tenant,2017-08-21 08:13:44
14,2,17,tenant,2018-04-05 17:40:39
14,5,17,guest,2017-08-21 08:20:44
14,5,17,guest,2018-04-05 17:37:39
14,9,17,resident,2017-08-21 08:20:44
14,9,17,resident,2018-04-05 17:42:39
14,2,5,owner,2017-08-02 00:59:45
14,2,5,owner,2017-07-07 01:10:27
14,2,5,owner,2018-03-30 11:48:53
14,8,5,owner,2017-08-02 01:04:45
14,8,5,owner,2017-07-07 01:11:27
14,8,5,owner,2018-03-30 11:46:53
14,10,5,guest,2017-08-02 01:04:45
14,10,5,guest,2017-07-07 01:06:27
14,10,5,guest,2018-03-30 11:54:53
14,4,5,tenant,2017-08-02 01:03:45
14,4,5,tenant,2017-07-07 01:07:27
14,4,5,tenant,2018-03-30 11:51:53
14,2,90,resident,2017-04-12 19:51:40
14,2,90,resident,2018-03-14 22:09:59
14,8,90,owner,2017-04-12 19:44:40
14,8,90,owner,2018-03-14 22:05:59
14,5,90,guest,2017-04-12 19:51:40
14,5,90,guest,2018-03-14 22:06:59
14,9,90,resident,2017-04-12 19:44:40
14,9,90,resident,2018-03-14 22:09:59
14,2,62,owner,2017-06-25 10:35:08
14,2,62,owner,2017-09-21 03:57:09
14,10,62,guest,2017-06-25 10:37:08
14,10,62,guest,2017-09-21 03:59:09
14,6,62,tenant,2017-06-25 10:37:08
14,6,62,tenant,2017-09-21 04:00:09
14,2,13,tenant,2018-02-01 12:26:22
14,6,13,resident,2018-02-01 12:24:22
14,2,71,guest,2017-07-29 00:07:23
14,10,71,guest,2017-07-29 00:05:23
81,2,93,owner,2017-11-27 20:56:43
81,8,93,guest,2017-11-27 20:58:43
81,5,93,tenant,2017-11-27 20:53:43
81,2,56,guest,2017-05-28 23:42:57
81,4,56,owner,2017-05-28 23:39:57
81,2,54,tenant,2018-02-15 04:12:35
81,2,54,tenant,2017-06-11 08:06:35
81,1,54,owner,2018-02-15 04:14:35
81,1,54,owner,2017-06-11 08:13:35
81,2,53,guest,2017-06-21 20:50:46
81,2,53,guest,2018-01-22 18:25:58
81,8,53,guest,2017-06-21 20:50:46
81,8,53,guest,2018-01-22 18:32:58
81,2,85,owner,2018-01-02 06:40:15
81,2,85,owner,2017-05-27 10:19:00
81,2,85,owner,2017-09-14 18:36:46
81,1,85,owner,2018-01-02 06:42:15
81,1,85,owner,2017-05-27 10:24:00
81,1,85,owner,2017-09-14 18:32:46
81,2,87,resident,2017-09-06 21:02:47
81,2,87,resident,2017-06-09 01:59:47
81,1,87,owner,2017-09-06 20:53:47
81,1,87,owner,2017-06-09 02:08:47
81,9,87,resident,2017-09-06 21:00:47
81,9,87,resident,2017-06-09 02:05:47
81,2,23,guest,2017-08-29 06:00:04
81,1,23,tenant,2017-08-29 05:56:04
81,2,1,resident,2018-01-15 09:17:02
81,2,1,resident,2017-12-02 14:04:24
81,9,1,tenant,2018-01-15 09:17:02
81,9,1,tenant,2017-12-02 13:59:24
81,2,31,guest,2017-05-11 14:55:41
81,5,31,owner,2017-05-11 14:56:41
81,2,42,resident,2017-12-16 09:02:45
81,2,42,resident,2017-07-06 15:19:49
81,2,42,resident,2017-11-27 01:10:17
81,4,42,resident,2017-12-16 09:07:45
81,4,42,resident,2017-07-06 15:18:49
81,4,42,resident,2017-11-27 01:07:17
81,2,84,owner,2018-03-26 17:04:50
81,8,84,tenant,2018-03-26 17:06:50
81,4,84,owner,2018-03-26 17:03:50
81,2,11,resident,2017-07-27 00:31:16
81,2,11,resident,2017-06-02 13:56:26
81,2,11,resident,2018-01-25 01:51:21
81,4,11,tenant,2017-07-27 00:33:16
81,4,11,tenant,2017-06-02 13:55:26
81,4,11,tenant,2018-01-25 01:57:21
81,9,11,guest,2017-07-27 00:37:16
81,9,11,guest,2017-06-02 13:54:26
81,9,11,guest,2018-01-25 01:57:21
81,2,47,resident,2017-12-12 01:30:15
81,2,47,resident,2017-07-13 23:37:12
81,4,47,guest,2017-12-12 01:36:15
81,4,47,guest,2017-07-13 23:32:12
81,2,17,tenant,2017-09-06 01:44:47
81,2,17,tenant,2017-12-30 03:03:07
81,5,17,guest,2017-09-06 01:39:47
81,5,17,guest,2017-12-30 03:01:07
81,9,17,resident,2017-09-06 01:39:47
81,9,17,resident,2017-12-30 03:08:07
81,2,90,resident,2017-06-08 23:36:31
81,2,90,resident,2017-12-06 04:13:13
81,2,90,resident,2018-01-25 05:49:35
81,8,90,owner,2017-06-08 23:36:31
81,8,90,owner,2017-12-06 04:17:13
81,8,90,owner,2018-01-25 05:47:35
81,5,90,guest,2017-06-08 23:38:31
81,5,90,guest,2017-12-06 04:13:13
81,5,90,guest,2018-01-25 05:47:35
81,9,90,resident,2017-06-08 23:34:31
81,9,90,resident,2017-12-06 04:14:13
81,9,90,resident,2018-01-25 05:43:35
81,2,62,owner,2017-06-08 18:05:16
81,2,71,guest,2017-08-26 17:29:22
81,2,71,guest,2017-08-16 19:05:08
100,2,93,owner,2017-08-02 14:06:27
100,2,93,owner,2018-04-08 16:36:11
100,10,93,owner,2017-08-02 13:59:27
100,10,93,owner,2018-04-08 16:41:11
100,3,93,owner,2017-08-02 13:59:27
100,3,93,owner,2018-04-08 16:42:11
100,5,93,tenant,2017-08-02 14:00:27
100,5,93,tenant,2018-04-08 16:37:11
100,2,78,resident,2018-04-04 07:12:49
100,2,78,resident,2018-02-02 09:19:45
100,10,78,guest,2018-04-04 07:10:49
100,10,78,guest,2018-02-02 09:19:45
100,2,98,resident,2017-06-21 05:06:28
100,10,98,owner,2017-06-21 05:06:28
100,6,98,resident,2017-06-21 05:07:28
100,2,68,guest,2018-01-06 03:30:16
100,3,68,guest,2018-01-06 03:26:16
100,5,68,tenant,2018-01-06 03:25:16
100,1,68,resident,2018-01-06 03:24:16
