article_id,project_id,user_id,user_type,seen_at
12,2,2,guest,2017-12-03 05:34:43
12,5,2,owner,2017-12-03 05:34:43
12,4,2,guest,2017-12-03 05:34:43
12,2,84,owner,2017-10-15 02:12:31
12,8,84,tenant,2017-10-15 02:12:31
12,4,84,owner,2017-10-15 02:12:31
12,2,11,resident,2017-08-30 14:59:16
12,10,11,resident,2017-08-30 14:59:16
12,4,11,tenant,2017-08-30 14:59:16
12,9,11,guest,2017-08-30 14:59:16
12,2,47,resident,2017-09-03 01:41:18
12,4,47,guest,2017-09-03 01:41:18
12,2,32,resident,2017-04-17 01:33:12
12,8,32,tenant,2017-04-17 01:33:12
12,1,32,tenant,2017-04-17 01:33:12
12,9,32,tenant,2017-04-17 01:33:12
12,2,5,owner,2017-12-04 23:53:40
12,8,5,owner,2017-12-04 23:53:40
12,10,5,guest,2017-12-04 23:53:40
12,4,5,tenant,2017-12-04 23:53:40
12,2,90,resident,2018-03-04 09:00:01
12,8,90,owner,2018-03-04 09:00:01
12,5,90,guest,2018-03-04 09:00:01
12,9,90,resident,2018-03-04 09:00:01
12,2,62,owner,2018-04-08 19:50:17
12,10,62,guest,2018-04-08 19:50:17
12,2,13,tenant,2017-08-28 06:32:52
12,2,71,guest,2017-10-17 22:05:12
12,10,71,guest,2017-10-17 22:05:12
17,2,93,owner,2017-06-12 06:25:23
17,8,93,guest,2017-06-12 06:25:23
17,10,93,owner,2017-06-12 06:25:23
17,3,93,owner,2017-06-12 06:25:23
17,5,93,tenant,2017-06-12 06:25:23
17,2,78,resident,2018-01-21 11:37:11
17,10,78,guest,2018-01-21 11:37:11
17,2,56,guest,2018-01-11 00:08:57
17,2,98,resident,2017-07-06 10:19:17
17,8,98,tenant,2017-07-06 10:19:17
17,10,98,owner,2017-07-06 10:19:17
17,6,98,resident,2017-07-06 10:19:17
17,2,54,tenant,2018-04-10 08:59:32
17,2,68,guest,2017-07-15 12:23:02
17,3,68,guest,2017-07-15 12:23:02
17,5,68,tenant,2017-07-15 12:23:02
17,2,85,owner,2017-11-10 09:42:30
17,3,85,resident,2017-11-10 09:42:30
17,6,85,owner,2017-11-10 09:42:30
17,2,87,resident,2017-07-16 16:09:46
17,6,87,resident,2017-07-16 16:09:46
17,9,87,resident,2017-07-16 16:09:46
17,2,6,owner,2017-12-09 07:21:32
17,2,23,guest,2017-06-22 22:47:11
17,3,23,owner,2017-06-22 22:47:11
17,2,1,resident,2017-09-05 16:44:41
17,9,1,tenant,2017-09-05 16:44:41
17,2,31,guest,2018-01-06 13:39:54
17,10,31,guest,2018-01-06 13:39:54
17,5,31,owner,2018-01-06 13:39:54
17,2,42,resident,2018-02-22 19:55:38
17,2,2,guest,2017-05-12 07:33:51
17,6,2,resident,2017-05-12 07:33:51
17,5,2,owner,2017-05-12 07:33:51
17,2,84,owner,2017-12-03 20:44:44
17,8,84,tenant,2017-12-03 20:44:44
17,3,84,resident,2017-12-03 20:44:44
17,6,84,resident,2017-12-03 20:44:44
17,2,11,resident,2017-09-02 15:53:44
17,10,11,resident,2017-09-02 15:53:44
17,6,11,tenant,2017-09-02 15:53:44
17,9,11,guest,2017-09-02 15:53:44
17,2,47,resident,2018-02-22 12:40:20
17,2,17,tenant,2017-10-12 14:26:30
17,5,17,guest,2017-10-12 14:26:30
17,9,17,resident,2017-10-12 14:26:30
17,2,32,resident,2017-06-24 22:42:25
17,8,32,tenant,2017-06-24 22:42:25
17,3,32,owner,2017-06-24 22:42:25
17,9,32,tenant,2017-06-24 22:42:25
17,2,5,owner,2017-10-07 10:00:43
17,8,5,owner,2017-10-07 10:00:43
17,10,5,guest,2017-10-07 10:00:43
17,3,5,owner,2017-10-07 10:00:43
17,2,90,resident,2017-10-18 20:13:55
17,8,90,owner,2017-10-18 20:13:55
17,5,90,guest,2017-10-18 20:13:55
17,9,90,resident,2017-10-18 20:13:55
17,2,62,owner,2017-04-18 16:11:46
17,10,62,guest,2017-04-18 16:11:46
17,6,62,tenant,2017-04-18 16:11:46
17,2,13,tenant,2018-03-16 03:41:07
17,3,13,guest,2018-03-16 03:41:07
17,6,13,resident,2018-03-16 03:41:07
17,2,71,guest,2017-05-13 09:57:09
17,10,71,guest,2017-05-13 09:57:09
17,3,71,owner,2017-05-13 09:57:09
79,2,93,owner,2017-04-18 12:54:59
79,10,93,owner,2017-04-18 12:54:59
79,5,93,tenant,2017-04-18 12:54:59
79,2,78,resident,2017-09-25 08:40:58
79,10,78,guest,2017-09-25 08:40:58
79,2,56,guest,2018-02-21 17:24:32
79,7,56,resident,2018-02-21 17:24:32
79,4,56,owner,2018-02-21 17:24:32
79,2,98,resident,2017-11-06 15:10:36
79,10,98,owner,2017-11-06 15:10:36
79,6,98,resident,2017-11-06 15:10:36
79,2,54,tenant,2017-12-23 08:53:19
79,2,53,guest,2018-02-12 21:09:27
79,2,85,owner,2017-05-01 00:33:09
79,7,85,owner,2017-05-01 00:33:09
79,6,85,owner,2017-05-01 00:33:09
79,2,87,resident,2017-10-28 05:18:56
79,6,87,resident,2017-10-28 05:18:56
79,2,6,owner,2017-05-26 15:49:25
79,7,6,tenant,2017-05-26 15:49:25
79,2,23,guest,2017-09-20 17:16:47
79,7,23,resident,2017-09-20 17:16:47
79,2,1,resident,2017-09-24 10:33:42
79,7,1,guest,2017-09-24 10:33:42
79,2,31,guest,2017-07-25 16:50:36
79,10,31,guest,2017-07-25 16:50:36
79,5,31,owner,2017-07-25 16:50:36
79,2,42,resident,2017-07-04 17:17:16
79,7,42,resident,2017-07-04 17:17:16
79,4,42,resident,2017-07-04 17:17:16
79,2,2,guest,2018-01-31 05:13:50
79,6,2,resident,2018-01-31 05:13:50
79,5,2,owner,2018-01-31 05:13:50
79,4,2,guest,2018-01-31 05:13:50
79,2,84,owner,2018-03-01 19:13:55
79,6,84,resident,2018-03-01 19:13:55
79,4,84,owner,2018-03-01 19:13:55
79,2,11,resident,2017-10-17 10:30:26
79,10,11,resident,2017-10-17 10:30:26
79,6,11,tenant,2017-10-17 10:30:26
79,4,11,tenant,2017-10-17 10:30:26
79,2,47,resident,2017-05-18 08:21:53
79,4,47,guest,2017-05-18 08:21:53
79,2,17,tenant,2017-05-10 17:30:40
79,5,17,guest,2017-05-10 17:30:40
79,2,32,resident,2017-08-01 21:11:24
79,2,5,owner,2017-08-20 22:37:38
79,10,5,guest,2017-08-20 22:37:38
79,4,5,tenant,2017-08-20 22:37:38
79,2,90,resident,2017-05-16 01:11:30
79,5,90,guest,2017-05-16 01:11:30
79,2,62,owner,2018-03-29 04:47:58
79,10,62,guest,2018-03-29 04:47:58
79,6,62,tenant,2018-03-29 04:47:58
79,2,13,tenant,2017-06-21 22:56:22
79,6,13,resident,2017-06-21 22:56:22
74,2,93,owner,2017-10-04 17:15:56
74,8,93,guest,2017-10-04 17:15:56
74,10,93,owner,2017-10-04 17:15:56
74,3,93,owner,2017-10-04 17:15:56
74,5,93,tenant,2017-10-04 17:15:56
74,2,78,resident,2017-10-20 16:44:59
74,10,78,guest,2017-10-20 16:44:59
74,2,56,guest,2018-01-05 22:30:10
74,2,98,resident,2017-12-27 21:04:52
74,8,98,tenant,2017-12-27 21:04:52
74,10,98,owner,2017-12-27 21:04:52
74,6,98,resident,2017-12-27 21:04:52
74,2,54,tenant,2017-11-23 12:42:53
74,2,53,guest,2017-05-07 18:14:56
74,8,53,guest,2017-05-07 18:14:56
74,2,68,guest,2017-07-15 10:16:10
74,3,68,guest,2017-07-15 10:16:10
74,5,68,tenant,2017-07-15 10:16:10
74,2,85,owner,2017-12-30 10:27:40
74,3,85,resident,2017-12-30 10:27:40
74,6,85,owner,2017-12-30 10:27:40
74,2,87,resident,2017-05-30 10:14:50
74,6,87,resident,2017-05-30 10:14:50
74,9,87,resident,2017-05-30 10:14:50
74,2,6,owner,2017-12-06 20:09:50
74,2,23,guest,2017-08-30 08:51:36
74,3,23,owner,2017-08-30 08:51:36
74,2,1,resident,2017-05-07 00:27:23
74,9,1,tenant,2017-05-07 00:27:23
74,2,31,guest,2017-12-08 02:34:06
74,10,31,guest,2017-12-08 02:34:06
74,5,31,owner,2017-12-08 02:34:06
74,2,42,resident,2018-03-09 21:43:35
74,2,2,guest,2017-07-26 03:13:34
74,6,2,resident,2017-07-26 03:13:34
74,5,2,owner,2017-07-26 03:13:34
74,2,84,owner,2017-04-20 14:43:03
74,8,84,tenant,2017-04-20 14:43:03
74,3,84,resident,2017-04-20 14:43:03
74,6,84,resident,2017-04-20 14:43:03
74,2,11,resident,2017-08-07 17:57:46
74,10,11,resident,2017-08-07 17:57:46
74,6,11,tenant,2017-08-07 17:57:46
74,9,11,guest,2017-08-07 17:57:46
74,2,47,resident,2017-05-22 22:02:18
74,2,17,tenant,2017-04-15 00:57:26
74,5,17,guest,2017-04-15 00:57:26
74,9,17,resident,2017-04-15 00:57:26
74,2,32,resident,2017-06-30 09:44:35
74,8,32,tenant,2017-06-30 09:44:35
74,3,32,owner,2017-06-30 09:44:35
74,9,32,tenant,2017-06-30 09:44:35
74,2,5,owner,2017-07-11 04:30:38
74,8,5,owner,2017-07-11 04:30:38
74,10,5,guest,2017-07-11 04:30:38
74,3,5,owner,2017-07-11 04:30:38
74,2,90,resident,2018-03-28 18:26:12
74,8,90,owner,2018-03-28 18:26:12
74,5,90,guest,2018-03-28 18:26:12
74,9,90,resident,2018-03-28 18:26:12
74,2,62,owner,2017-04-12 01:40:49
74,10,62,guest,2017-04-12 01:40:49
74,6,62,tenant,2017-04-12 01:40:49
74,2,13,tenant,2017-11-30 00:32:26
74,3,13,guest,2017-11-30 00:32:26
74,6,13,resident,2017-11-30 00:32:26
74,2,71,guest,2017-06-09 19:41:17
74,10,71,guest,2017-06-09 19:41:17
74,3,71,owner,2017-06-09 19:41:17
26,2,93,owner,2017-08-31 14:26:56
26,8,93,guest,2017-08-31 14:26:56
26,3,93,owner,2017-08-31 14:26:56
26,2,78,resident,2017-06-15 14:51:09
26,2,56,guest,2018-01-10 08:29:23
26,4,56,owner,2018-01-10 08:29:23
26,2,98,resident,2018-02-01 12:36:40
26,8,98,tenant,2018-02-01 12:36:40
26,6,98,resident,2018-02-01 12:36:40
26,2,54,tenant,2017-05-04 08:25:55
26,1,54,owner,2017-05-04 08:25:55
26,2,53,guest,2017-10-05 18:00:14
26,8,53,guest,2017-10-05 18:00:14
26,2,68,guest,2017-07-23 14:48:41
26,3,68,guest,2017-07-23 14:48:41
26,4,68,tenant,2017-07-23 14:48:41
26,1,68,resident,2017-07-23 14:48:41
26,2,85,owner,2017-04-29 17:49:33
26,3,85,resident,2017-04-29 17:49:33
26,6,85,owner,2017-04-29 17:49:33
26,1,85,owner,2017-04-29 17:49:33
26,2,87,resident,2018-03-30 04:53:35
26,6,87,resident,2018-03-30 04:53:35
26,1,87,owner,2018-03-30 04:53:35
26,9,87,resident,2018-03-30 04:53:35
26,2,6,owner,2017-06-13 03:50:47
26,2,23,guest,2018-02-13 00:08:33
26,3,23,owner,2018-02-13 00:08:33
26,1,23,tenant,2018-02-13 00:08:33
26,2,1,resident,2017-11-28 20:24:51
26,9,1,tenant,2017-11-28 20:24:51
26,2,31,guest,2017-04-23 16:25:03
26,2,42,resident,2017-11-11 08:18:53
26,4,42,resident,2017-11-11 08:18:53
26,2,2,guest,2018-01-14 13:36:30
26,6,2,resident,2018-01-14 13:36:30
26,4,2,guest,2018-01-14 13:36:30
26,2,84,owner,2017-07-29 11:40:34
26,8,84,tenant,2017-07-29 11:40:34
26,3,84,resident,2017-07-29 11:40:34
26,6,84,resident,2017-07-29 11:40:34
26,4,84,owner,2017-07-29 11:40:34
26,2,11,resident,2017-08-30 02:06:33
26,6,11,tenant,2017-08-30 02:06:33
26,4,11,tenant,2017-08-30 02:06:33
26,9,11,guest,2017-08-30 02:06:33
26,2,47,resident,2018-02-28 01:03:36
26,4,47,guest,2018-02-28 01:03:36
26,2,17,tenant,2017-10-01 14:11:15
26,9,17,resident,2017-10-01 14:11:15
26,2,5,owner,2017-11-11 09:32:34
26,8,5,owner,2017-11-11 09:32:34
26,3,5,owner,2017-11-11 09:32:34
26,4,5,tenant,2017-11-11 09:32:34
26,2,90,resident,2017-08-30 20:34:04
26,8,90,owner,2017-08-30 20:34:04
26,9,90,resident,2017-08-30 20:34:04
26,2,62,owner,2017-09-19 15:20:50
26,6,62,tenant,2017-09-19 15:20:50
26,2,13,tenant,2017-11-14 00:08:41
26,3,13,guest,2017-11-14 00:08:41
26,6,13,resident,2017-11-14 00:08:41
26,2,71,guest,2018-02-20 08:15:23
26,3,71,owner,2018-02-20 08:15:23
5,2,93,owner,2017-06-15 04:23:40
5,10,93,owner,2017-06-15 04:23:40
5,5,93,tenant,2017-06-15 04:23:40
5,2,78,resident,2017-09-20 18:07:16
5,10,78,guest,2017-09-20 18:07:16
5,2,98,resident,2017-07-07 08:31:07
5,10,98,owner,2017-07-07 08:31:07
5,6,98,resident,2017-07-07 08:31:07
5,2,54,tenant,2018-03-19 16:45:36
5,1,54,owner,2018-03-19 16:45:36
5,2,53,guest,2017-04-08 00:56:57
5,2,68,guest,2018-02-06 16:01:46
5,5,68,tenant,2018-02-06 16:01:46
5,4,68,tenant,2018-02-06 16:01:46
5,1,68,resident,2018-02-06 16:01:46
5,2,85,owner,2018-01-05 16:24:03
5,7,85,owner,2018-01-05 16:24:03
5,6,85,owner,2018-01-05 16:24:03
5,1,85,owner,2018-01-05 16:24:03
5,2,87,resident,2017-09-13 04:24:00
5,6,87,resident,2017-09-13 04:24:00
5,1,87,owner,2017-09-13 04:24:00
5,9,87,resident,2017-09-13 04:24:00
5,2,6,owner,2018-03-12 17:16:32
5,7,6,tenant,2018-03-12 17:16:32
5,2,23,guest,2017-04-22 06:17:48
5,7,23,resident,2017-04-22 06:17:48
5,1,23,tenant,2017-04-22 06:17:48
5,2,1,resident,2017-07-10 19:33:36
5,7,1,guest,2017-07-10 19:33:36
5,9,1,tenant,2017-07-10 19:33:36
5,2,31,guest,2018-03-17 10:59:22
5,10,31,guest,2018-03-17 10:59:22
5,5,31,owner,2018-03-17 10:59:22
5,2,42,resident,2017-05-13 13:22:35
5,7,42,resident,2017-05-13 13:22:35
5,4,42,resident,2017-05-13 13:22:35
5,2,2,guest,2018-02-20 09:07:44
5,6,2,resident,2018-02-20 09:07:44
5,5,2,owner,2018-02-20 09:07:44
5,4,2,guest,2018-02-20 09:07:44
5,2,84,owner,2017-07-25 02:25:33
5,6,84,resident,2017-07-25 02:25:33
5,4,84,owner,2017-07-25 02:25:33
5,2,11,resident,2017-06-16 04:47:11
5,10,11,resident,2017-06-16 04:47:11
5,6,11,tenant,2017-06-16 04:47:11
5,4,11,tenant,2017-06-16 04:47:11
5,9,11,guest,2017-06-16 04:47:11
5,2,47,resident,2017-06-19 07:46:37
5,4,47,guest,2017-06-19 07:46:37
5,2,17,tenant,2017-08-04 11:48:50
5,5,17,guest,2017-08-04 11:48:50
5,9,17,resident,2017-08-04 11:48:50
5,2,32,resident,2017-08-23 06:14:37
5,1,32,tenant,2017-08-23 06:14:37
5,9,32,tenant,2017-08-23 06:14:37
5,2,5,owner,2017-11-23 03:40:59
5,10,5,guest,2017-11-23 03:40:59
5,4,5,tenant,2017-11-23 03:40:59
5,2,90,resident,2017-07-21 08:05:12
5,5,90,guest,2017-07-21 08:05:12
5,9,90,resident,2017-07-21 08:05:12
5,2,62,owner,2017-09-03 05:31:57
5,10,62,guest,2017-09-03 05:31:57
5,6,62,tenant,2017-09-03 05:31:57
5,2,13,tenant,2017-06-25 19:35:26
5,6,13,resident,2017-06-25 19:35:26
5,2,71,guest,2018-01-25 21:21:49
5,10,71,guest,2018-01-25 21:21:49
86,2,93,owner,2017-07-04 03:17:03
86,8,93,guest,2017-07-04 03:17:03
86,3,93,owner,2017-07-04 03:17:03
86,5,93,tenant,2017-07-04 03:17:03
86,2,78,resident,2018-02-20 19:19:51
86,2,56,guest,2018-03-05 23:33:53
86,4,56,owner,2018-03-05 23:33:53
86,2,98,resident,2017-04-22 11:13:17
86,8,98,tenant,2017-04-22 11:13:17
86,2,54,tenant,2017-05-27 03:27:29
86,2,53,guest,2017-12-01 22:20:29
86,8,53,guest,2017-12-01 22:20:29
86,2,68,guest,2017-09-01 21:31:45
86,3,68,guest,2017-09-01 21:31:45
86,5,68,tenant,2017-09-01 21:31:45
86,4,68,tenant,2017-09-01 21:31:45
86,2,85,owner,2017-06-12 13:14:19
86,3,85,resident,2017-06-12 13:14:19
86,2,87,resident,2018-04-03 10:00:14
86,9,87,resident,2018-04-03 10:00:14
86,2,6,owner,2018-03-29 15:05:46
86,2,23,guest,2018-02-21 05:57:14
86,3,23,owner,2018-02-21 05:57:14
86,2,1,resident,2017-06-19 14:04:03
86,9,1,tenant,2017-06-19 14:04:03
86,2,31,guest,2017-07-31 01:17:47
86,5,31,owner,2017-07-31 01:17:47
86,2,42,resident,2018-03-23 13:33:14
86,4,42,resident,2018-03-23 13:33:14
86,2,2,guest,2017-04-06 02:16:52
86,5,2,owner,2017-04-06 02:16:52
86,4,2,guest,2017-04-06 02:16:52
86,2,84,owner,2018-02-01 09:32:38
86,8,84,tenant,2018-02-01 09:32:38
86,3,84,resident,2018-02-01 09:32:38
86,4,84,owner,2018-02-01 09:32:38
86,2,11,resident,2017-12-31 10:44:13
86,4,11,tenant,2017-12-31 10:44:13
86,9,11,guest,2017-12-31 10:44:13
86,2,47,resident,2017-11-16 15:44:51
86,4,47,guest,2017-11-16 15:44:51
86,2,17,tenant,2017-12-21 23:59:39
86,5,17,guest,2017-12-21 23:59:39
86,9,17,resident,2017-12-21 23:59:39
86,2,32,resident,2018-01-03 05:27:13
86,8,32,tenant,2018-01-03 05:27:13
86,3,32,owner,2018-01-03 05:27:13
86,9,32,tenant,2018-01-03 05:27:13
86,2,5,owner,2017-07-16 00:19:19
86,8,5,owner,2017-07-16 00:19:19
86,3,5,owner,2017-07-16 00:19:19
86,4,5,tenant,2017-07-16 00:19:19
86,2,90,resident,2017-09-16 10:11:04
86,8,90,owner,2017-09-16 10:11:04
86,5,90,guest,2017-09-16 10:11:04
86,9,90,resident,2017-09-16 10:11:04
86,2,62,owner,2017-07-27 17:27:41
86,2,13,tenant,2017-11-17 08:34:03
86,3,13,guest,2017-11-17 08:34:03
86,2,71,guest,2017-06-19 05:30:27
86,3,71,owner,2017-06-19 05:30:27
53,2,93,owner,2017-12-21 19:52:33
53,8,93,guest,2017-12-21 19:52:33
53,10,93,owner,2017-12-21 19:52:33
53,2,78,resident,2017-07-03 11:39:51
53,10,78,guest,2017-07-03 11:39:51
53,2,56,guest,2017-06-04 21:57:54
53,4,56,owner,2017-06-04 21:57:54
53,2,98,resident,2018-03-11 12:26:39
53,8,98,tenant,2018-03-11 12:26:39
53,10,98,owner,2018-03-11 12:26:39
53,2,54,tenant,2018-01-25 23:22:44
53,2,53,guest,2017-04-28 01:37:55
53,8,53,guest,2017-04-28 01:37:55
53,2,68,guest,2017-11-09 11:05:01
53,4,68,tenant,2017-11-09 11:05:01
53,2,85,owner,2017-12-19 02:28:37
53,2,87,resident,2017-10-09 23:46:48
53,9,87,resident,2017-10-09 23:46:48
53,2,23,guest,2017-12-25 06:31:15
53,2,1,resident,2018-01-01 21:23:57
53,9,1,tenant,2018-01-01 21:23:57
53,2,31,guest,2017-11-23 01:30:46
53,10,31,guest,2017-11-23 01:30:46
53,2,42,resident,2017-05-02 21:14:03
53,4,42,resident,2017-05-02 21:14:03
53,2,2,guest,2017-11-20 14:04:46
53,4,2,guest,2017-11-20 14:04:46
53,2,84,owner,2018-01-29 21:02:04
53,8,84,tenant,2018-01-29 21:02:04
53,4,84,owner,2018-01-29 21:02:04
53,2,11,resident,2017-04-10 14:54:35
53,10,11,resident,2017-04-10 14:54:35
53,4,11,tenant,2017-04-10 14:54:35
53,9,11,guest,2017-04-10 14:54:35
53,2,47,resident,2017-08-02 19:22:23
53,4,47,guest,2017-08-02 19:22:23
53,2,17,tenant,2018-04-01 12:00:21
53,9,17,resident,2018-04-01 12:00:21
53,2,32,resident,2018-01-31 12:22:26
53,8,32,tenant,2018-01-31 12:22:26
53,9,32,tenant,2018-01-31 12:22:26
53,2,5,owner,2018-03-07 04:32:50
53,8,5,owner,2018-03-07 04:32:50
53,10,5,guest,2018-03-07 04:32:50
53,4,5,tenant,2018-03-07 04:32:50
53,2,90,resident,2018-01-11 11:53:40
53,8,90,owner,2018-01-11 11:53:40
53,9,90,resident,2018-01-11 11:53:40
53,2,62,owner,2017-09-26 01:52:34
53,10,62,guest,2017-09-26 01:52:34
53,2,13,tenant,2017-10-10 19:05:21
53,2,71,guest,2017-05-16 16:13:17
53,10,71,guest,2017-05-16 16:13:17
9,2,93,owner,2017-08-24 10:59:19
9,10,93,owner,2017-08-24 10:59:19
9,3,93,owner,2017-08-24 10:59:19
9,5,93,tenant,2017-08-24 10:59:19
9,2,78,resident,2017-12-16 11:56:18
9,10,78,guest,2017-12-16 11:56:18
9,2,56,guest,2017-11-07 02:35:02
9,7,56,resident,2017-11-07 02:35:02
9,4,56,owner,2017-11-07 02:35:02
9,2,98,resident,2017-04-09 22:31:27
9,10,98,owner,2017-04-09 22:31:27
9,2,54,tenant,2017-06-09 04:44:08
9,2,53,guest,2017-06-11 14:19:50
9,2,68,guest,2017-08-16 19:43:59
9,3,68,guest,2017-08-16 19:43:59
9,5,68,tenant,2017-08-16 19:43:59
9,4,68,tenant,2017-08-16 19:43:59
9,2,85,owner,2017-12-07 15:29:49
9,3,85,resident,2017-12-07 15:29:49
9,7,85,owner,2017-12-07 15:29:49
9,2,87,resident,2017-12-16 13:25:41
9,9,87,resident,2017-12-16 13:25:41
9,2,6,owner,2017-12-02 00:27:45
9,7,6,tenant,2017-12-02 00:27:45
9,2,23,guest,2017-07-13 08:47:38
9,3,23,owner,2017-07-13 08:47:38
9,7,23,resident,2017-07-13 08:47:38
9,2,1,resident,2017-09-25 01:07:06
9,7,1,guest,2017-09-25 01:07:06
9,9,1,tenant,2017-09-25 01:07:06
9,2,31,guest,2017-06-23 12:57:06
9,10,31,guest,2017-06-23 12:57:06
9,5,31,owner,2017-06-23 12:57:06
9,2,42,resident,2018-03-30 01:17:26
9,7,42,resident,2018-03-30 01:17:26
9,4,42,resident,2018-03-30 01:17:26
9,2,2,guest,2017-09-25 23:24:29
9,5,2,owner,2017-09-25 23:24:29
9,4,2,guest,2017-09-25 23:24:29
9,2,84,owner,2017-10-13 22:03:10
9,3,84,resident,2017-10-13 22:03:10
9,4,84,owner,2017-10-13 22:03:10
9,2,11,resident,2017-08-30 00:05:21
9,10,11,resident,2017-08-30 00:05:21
9,4,11,tenant,2017-08-30 00:05:21
9,9,11,guest,2017-08-30 00:05:21
9,2,47,resident,2017-11-21 18:20:06
9,4,47,guest,2017-11-21 18:20:06
9,2,17,tenant,2017-10-06 02:55:48
9,5,17,guest,2017-10-06 02:55:48
9,9,17,resident,2017-10-06 02:55:48
9,2,32,resident,2017-07-01 18:36:44
9,3,32,owner,2017-07-01 18:36:44
9,9,32,tenant,2017-07-01 18:36:44
9,2,5,owner,2017-10-29 14:48:55
9,10,5,guest,2017-10-29 14:48:55
9,3,5,owner,2017-10-29 14:48:55
9,4,5,tenant,2017-10-29 14:48:55
9,2,90,resident,2018-01-31 00:07:48
9,5,90,guest,2018-01-31 00:07:48
9,9,90,resident,2018-01-31 00:07:48
9,2,62,owner,2018-01-05 23:09:32
9,10,62,guest,2018-01-05 23:09:32
9,2,13,tenant,2017-12-23 10:12:35
9,3,13,guest,2017-12-23 10:12:35
9,2,71,guest,2017-09-02 08:48:30
9,10,71,guest,2017-09-02 08:48:30
9,3,71,owner,2017-09-02 08:48:30
82,2,78,resident,2017-12-31 02:35:33
82,10,78,guest,2017-12-31 02:35:33
82,2,56,guest,2017-10-06 17:59:46
82,7,56,resident,2017-10-06 17:59:46
82,4,56,owner,2017-10-06 17:59:46
82,2,98,resident,2018-02-15 17:23:16
82,10,98,owner,2018-02-15 17:23:16
82,6,98,resident,2018-02-15 17:23:16
82,2,54,tenant,2017-12-13 19:32:06
82,2,53,guest,2017-05-17 19:08:15
82,2,68,guest,2018-04-06 11:35:45
82,3,68,guest,2018-04-06 11:35:45
82,5,68,tenant,2018-04-06 11:35:45
82,4,68,tenant,2018-04-06 11:35:45
82,2,85,owner,2017-06-21 20:09:48
82,3,85,resident,2017-06-21 20:09:48
82,7,85,owner,2017-06-21 20:09:48
82,6,85,owner,2017-06-21 20:09:48
82,2,87,resident,2017-04-08 05:44:02
82,6,87,resident,2017-04-08 05:44:02
82,2,6,owner,2018-01-01 01:06:35
82,7,6,tenant,2018-01-01 01:06:35
82,2,23,guest,2017-12-03 10:00:16
82,3,23,owner,2017-12-03 10:00:16
82,7,23,resident,2017-12-03 10:00:16
82,2,1,resident,2017-10-11 07:48:33
82,7,1,guest,2017-10-11 07:48:33
82,2,31,guest,2018-01-12 18:45:24
82,10,31,guest,2018-01-12 18:45:24
82,5,31,owner,2018-01-12 18:45:24
82,2,42,resident,2018-02-08 03:39:11
82,7,42,resident,2018-02-08 03:39:11
82,4,42,resident,2018-02-08 03:39:11
82,2,2,guest,2017-09-23 22:54:40
82,6,2,resident,2017-09-23 22:54:40
82,5,2,owner,2017-09-23 22:54:40
82,4,2,guest,2017-09-23 22:54:40
82,2,84,owner,2017-04-17 22:33:21
82,3,84,resident,2017-04-17 22:33:21
82,6,84,resident,2017-04-17 22:33:21
82,4,84,owner,2017-04-17 22:33:21
82,2,11,resident,2018-03-18 06:56:06
82,10,11,resident,2018-03-18 06:56:06
82,6,11,tenant,2018-03-18 06:56:06
82,4,11,tenant,2018-03-18 06:56:06
82,2,17,tenant,2017-08-22 08:49:51
82,5,17,guest,2017-08-22 08:49:51
82,2,32,resident,2018-01-25 06:42:35
82,3,32,owner,2018-01-25 06:42:35
82,2,5,owner,2018-01-10 07:29:50
82,10,5,guest,2018-01-10 07:29:50
82,3,5,owner,2018-01-10 07:29:50
82,4,5,tenant,2018-01-10 07:29:50
82,2,90,resident,2017-08-09 20:12:15
82,5,90,guest,2017-08-09 20:12:15
82,2,62,owner,2017-07-07 10:37:23
82,10,62,guest,2017-07-07 10:37:23
82,6,62,tenant,2017-07-07 10:37:23
82,2,13,tenant,2017-12-11 00:07:59
82,3,13,guest,2017-12-11 00:07:59
82,6,13,resident,2017-12-11 00:07:59
82,2,71,guest,2017-04-29 19:51:22
82,10,71,guest,2017-04-29 19:51:22
82,3,71,owner,2017-04-29 19:51:22
32,2,78,resident,2017-07-05 06:59:38
32,10,78,guest,2017-07-05 06:59:38
32,2,56,guest,2017-09-09 11:50:23
32,7,56,resident,2017-09-09 11:50:23
32,2,98,resident,2017-11-07 07:57:41
32,8,98,tenant,2017-11-07 07:57:41
32,10,98,owner,2017-11-07 07:57:41
32,2,54,tenant,2018-01-10 19:59:08
32,1,54,owner,2018-01-10 19:59:08
32,2,53,guest,2017-04-10 09:01:42
32,8,53,guest,2017-04-10 09:01:42
32,2,85,owner,2017-06-22 06:22:09
32,7,85,owner,2017-06-22 06:22:09
32,1,85,owner,2017-06-22 06:22:09
32,2,87,resident,2017-11-05 11:25:21
32,1,87,owner,2017-11-05 11:25:21
32,2,6,owner,2017-05-01 17:08:44
32,7,6,tenant,2017-05-01 17:08:44
32,2,23,guest,2018-04-06 14:45:33
32,7,23,resident,2018-04-06 14:45:33
32,1,23,tenant,2018-04-06 14:45:33
32,2,1,resident,2017-07-12 00:08:12
32,7,1,guest,2017-07-12 00:08:12
32,2,31,guest,2017-05-15 19:33:07
32,10,31,guest,2017-05-15 19:33:07
32,5,31,owner,2017-05-15 19:33:07
32,2,42,resident,2017-12-31 05:37:31
32,7,42,resident,2017-12-31 05:37:31
32,2,2,guest,2017-09-28 03:47:23
