article_id,project_id,user_id,user_type,read_time,read_length
95,2,42,resident,760.0,29.0
95,2,42,resident,917.0,88.0
95,7,42,resident,654.0,3.0
95,7,42,resident,102.0,89.0
95,7,42,resident,456.0,39.0
95,2,2,guest,819.0,98.0
95,5,2,owner,833.0,72.0
95,2,84,owner,826.0,99.0
95,2,84,owner,526.0,82.0
95,2,84,owner,689.0,42.0
95,3,84,resident,983.0,83.0
95,3,84,resident,590.0,89.0
95,3,84,resident,48.0,33.0
95,2,47,resident,538.0,18.0
95,2,47,resident,1134.0,77.0
95,2,47,resident,367.0,16.0
95,2,90,resident,570.0,96.0
95,2,90,resident,664.0,39.0
95,5,90,guest,945.0,23.0
95,5,90,guest,863.0,33.0
95,9,90,resident,917.0,19.0
95,9,90,resident,950.0,79.0
95,2,71,guest,433.0,64.0
95,10,71,guest,624.0,79.0
95,3,71,owner,841.0,21.0
49,2,93,owner,896.0,17.0
49,2,93,owner,799.0,22.0
49,8,93,guest,718.0,33.0
49,8,93,guest,1064.0,20.0
49,2,98,resident,1030.0,98.0
49,2,98,resident,890.0,85.0
49,8,98,tenant,845.0,30.0
49,8,98,tenant,419.0,14.0
49,6,98,resident,183.0,17.0
49,6,98,resident,347.0,72.0
49,2,54,tenant,413.0,22.0
49,2,53,guest,2.0,2.0
49,8,53,guest,1009.0,37.0
49,2,85,owner,676.0,66.0
49,7,85,owner,1130.0,50.0
49,6,85,owner,686.0,37.0
49,2,6,owner,72.0,80.0
49,2,6,owner,434.0,29.0
49,2,6,owner,130.0,60.0
49,7,6,tenant,668.0,37.0
49,7,6,tenant,857.0,49.0
49,7,6,tenant,940.0,44.0
49,2,23,guest,667.0,19.0
49,7,23,resident,1063.0,44.0
49,2,1,resident,205.0,51.0
49,2,1,resident,925.0,63.0
49,7,1,guest,671.0,80.0
49,7,1,guest,500.0,31.0
49,2,84,owner,830.0,5.0
49,8,84,tenant,13.0,10.0
49,6,84,resident,179.0,76.0
49,4,84,owner,805.0,5.0
49,2,11,resident,868.0,21.0
49,2,11,resident,1066.0,41.0
49,6,11,tenant,857.0,12.0
49,6,11,tenant,953.0,2.0
49,4,11,tenant,730.0,3.0
49,4,11,tenant,84.0,92.0
49,2,47,resident,156.0,72.0
49,4,47,guest,388.0,10.0
49,2,17,tenant,820.0,15.0
49,2,17,tenant,1196.0,86.0
49,2,32,resident,203.0,22.0
49,8,32,tenant,511.0,66.0
49,2,5,owner,217.0,72.0
49,8,5,owner,169.0,96.0
49,4,5,tenant,982.0,34.0
49,2,71,guest,539.0,19.0
49,2,71,guest,885.0,27.0
27,2,93,owner,818.0,7.0
27,8,93,guest,903.0,23.0
27,3,93,owner,785.0,31.0
27,5,93,tenant,904.0,73.0
27,2,78,resident,414.0,84.0
27,2,56,guest,427.0,86.0
27,2,56,guest,613.0,53.0
27,2,56,guest,696.0,61.0
27,4,56,owner,1129.0,76.0
27,4,56,owner,591.0,66.0
27,4,56,owner,789.0,30.0
27,2,98,resident,721.0,42.0
27,8,98,tenant,203.0,5.0
27,2,54,tenant,482.0,90.0
27,2,54,tenant,868.0,28.0
27,2,68,guest,1186.0,5.0
27,3,68,guest,213.0,80.0
27,5,68,tenant,898.0,70.0
27,4,68,tenant,1160.0,57.0
27,2,85,owner,322.0,28.0
27,3,85,resident,796.0,49.0
27,2,87,resident,1154.0,1.0
27,2,6,owner,924.0,41.0
27,2,6,owner,1187.0,54.0
27,2,1,resident,466.0,22.0
27,2,31,guest,633.0,93.0
27,2,31,guest,694.0,93.0
27,5,31,owner,1082.0,88.0
27,5,31,owner,180.0,29.0
27,2,42,resident,1166.0,17.0
27,4,42,resident,317.0,20.0
27,2,11,resident,1141.0,84.0
27,2,11,resident,715.0,90.0
27,2,11,resident,1066.0,35.0
27,2,11,resident,833.0,71.0
27,2,11,resident,943.0,39.0
27,4,11,tenant,103.0,66.0
27,4,11,tenant,370.0,60.0
27,4,11,tenant,85.0,30.0
27,4,11,tenant,1076.0,30.0
27,4,11,tenant,881.0,80.0
27,2,47,resident,1087.0,3.0
27,4,47,guest,1186.0,13.0
27,2,17,tenant,525.0,51.0
27,5,17,guest,466.0,86.0
27,2,5,owner,994.0,93.0
27,8,5,owner,64.0,60.0
27,3,5,owner,464.0,92.0
27,4,5,tenant,879.0,47.0
27,2,62,owner,919.0,24.0
27,2,62,owner,423.0,65.0
27,2,62,owner,1026.0,19.0
50,2,93,owner,793.0,89.0
50,2,93,owner,425.0,5.0
50,2,98,resident,945.0,59.0
50,2,54,tenant,790.0,77.0
50,2,53,guest,262.0,69.0
50,2,53,guest,626.0,98.0
50,2,53,guest,619.0,11.0
50,2,68,guest,1175.0,14.0
50,2,68,guest,1073.0,77.0
50,2,85,owner,490.0,86.0
50,2,85,owner,544.0,15.0
50,2,87,resident,588.0,60.0
50,2,6,owner,837.0,17.0
50,2,23,guest,1062.0,6.0
50,2,23,guest,204.0,58.0
50,2,23,guest,773.0,36.0
50,2,1,resident,585.0,16.0
50,2,31,guest,408.0,38.0
50,2,42,resident,750.0,23.0
50,2,2,guest,547.0,4.0
50,2,84,owner,20.0,52.0
50,2,11,resident,653.0,28.0
50,2,47,resident,307.0,48.0
50,2,32,resident,471.0,83.0
50,2,5,owner,728.0,49.0
50,2,5,owner,1120.0,15.0
50,2,62,owner,344.0,24.0
50,2,62,owner,31.0,33.0
50,2,13,tenant,954.0,11.0
50,2,71,guest,982.0,17.0
50,2,71,guest,1000.0,66.0
12,2,93,owner,281.0,23.0
12,2,93,owner,480.0,25.0
12,2,93,owner,1157.0,10.0
12,2,93,owner,223.0,3.0
12,2,93,owner,727.0,92.0
12,8,93,guest,398.0,7.0
12,8,93,guest,660.0,74.0
12,8,93,guest,681.0,52.0
12,8,93,guest,1088.0,70.0
12,8,93,guest,698.0,96.0
12,10,93,owner,29.0,81.0
12,10,93,owner,111.0,97.0
12,10,93,owner,748.0,24.0
12,10,93,owner,440.0,15.0
12,10,93,owner,1116.0,86.0
12,5,93,tenant,584.0,85.0
12,5,93,tenant,722.0,48.0
12,5,93,tenant,307.0,57.0
12,5,93,tenant,743.0,24.0
12,5,93,tenant,632.0,55.0
12,2,56,guest,827.0,70.0
12,2,56,guest,218.0,85.0
12,2,56,guest,39.0,27.0
12,7,56,resident,1126.0,47.0
12,7,56,resident,352.0,42.0
12,7,56,resident,527.0,48.0
12,4,56,owner,596.0,28.0
12,4,56,owner,827.0,36.0
12,4,56,owner,11.0,70.0
12,2,98,resident,67.0,44.0
12,2,98,resident,410.0,98.0
12,8,98,tenant,468.0,95.0
12,8,98,tenant,717.0,66.0
12,10,98,owner,1080.0,79.0
12,10,98,owner,1082.0,57.0
12,2,53,guest,183.0,64.0
12,8,53,guest,634.0,47.0
12,2,87,resident,119.0,77.0
12,1,87,owner,822.0,20.0
12,9,87,resident,848.0,58.0
12,2,1,resident,311.0,84.0
12,2,1,resident,19.0,47.0
12,7,1,guest,969.0,82.0
12,7,1,guest,452.0,63.0
12,9,1,tenant,305.0,38.0
12,9,1,tenant,969.0,18.0
12,2,31,guest,549.0,48.0
12,10,31,guest,724.0,6.0
12,5,31,owner,339.0,68.0
12,2,42,resident,824.0,63.0
12,7,42,resident,699.0,8.0
12,4,42,resident,713.0,11.0
12,2,84,owner,448.0,24.0
12,2,84,owner,611.0,9.0
12,2,84,owner,636.0,47.0
12,8,84,tenant,662.0,2.0
12,8,84,tenant,1023.0,8.0
12,8,84,tenant,167.0,36.0
12,4,84,owner,431.0,28.0
12,4,84,owner,1116.0,53.0
12,4,84,owner,807.0,49.0
12,2,11,resident,1137.0,38.0
12,10,11,resident,1187.0,7.0
12,4,11,tenant,163.0,30.0
12,9,11,guest,312.0,25.0
12,2,5,owner,48.0,13.0
12,2,5,owner,1169.0,81.0
12,2,5,owner,497.0,26.0
12,8,5,owner,196.0,74.0
12,8,5,owner,851.0,52.0
12,8,5,owner,667.0,19.0
12,10,5,guest,681.0,7.0
12,10,5,guest,280.0,40.0
12,10,5,guest,749.0,35.0
12,4,5,tenant,433.0,71.0
12,4,5,tenant,925.0,99.0
12,4,5,tenant,509.0,52.0
12,2,71,guest,479.0,75.0
12,10,71,guest,822.0,33.0
17,2,93,owner,637.0,73.0
17,8,93,guest,701.0,80.0
17,10,93,owner,422.0,93.0
17,3,93,owner,637.0,15.0
17,5,93,tenant,287.0,93.0
17,2,78,resident,568.0,71.0
17,10,78,guest,1069.0,28.0
17,2,56,guest,826.0,94.0
17,2,56,guest,112.0,57.0
17,2,98,resident,12.0,50.0
17,2,98,resident,955.0,10.0
17,8,98,tenant,983.0,6.0
17,8,98,tenant,120.0,38.0
17,10,98,owner,902.0,3.0
17,10,98,owner,475.0,84.0
17,6,98,resident,213.0,19.0
17,6,98,resident,1107.0,69.0
17,2,54,tenant,1109.0,16.0
17,2,68,guest,875.0,83.0
17,2,68,guest,556.0,34.0
17,3,68,guest,786.0,6.0
17,3,68,guest,1180.0,20.0
17,5,68,tenant,445.0,42.0
17,5,68,tenant,745.0,32.0
17,2,85,owner,340.0,84.0
17,3,85,resident,1082.0,42.0
17,6,85,owner,505.0,72.0
17,2,6,owner,471.0,23.0
17,2,6,owner,300.0,1.0
17,2,6,owner,587.0,59.0
17,2,6,owner,538.0,42.0
17,2,31,guest,1117.0,93.0
17,10,31,guest,115.0,73.0
17,5,31,owner,1077.0,37.0
17,2,42,resident,815.0,34.0
17,2,84,owner,204.0,54.0
17,2,84,owner,189.0,33.0
17,8,84,tenant,454.0,40.0
17,8,84,tenant,33.0,71.0
17,3,84,resident,277.0,13.0
17,3,84,resident,93.0,10.0
17,6,84,resident,247.0,4.0
17,6,84,resident,965.0,18.0
17,2,11,resident,582.0,72.0
17,2,11,resident,1075.0,31.0
17,2,11,resident,385.0,24.0
17,10,11,resident,518.0,86.0
17,10,11,resident,66.0,6.0
17,10,11,resident,46.0,58.0
17,6,11,tenant,311.0,53.0
17,6,11,tenant,18.0,3.0
17,6,11,tenant,259.0,1.0
17,9,11,guest,1153.0,27.0
17,9,11,guest,747.0,35.0
17,9,11,guest,419.0,10.0
17,2,47,resident,970.0,58.0
17,2,17,tenant,1123.0,43.0
17,5,17,guest,497.0,42.0
17,9,17,resident,1152.0,48.0
17,2,32,resident,106.0,0.0
17,8,32,tenant,270.0,86.0
17,3,32,owner,340.0,96.0
17,9,32,tenant,1185.0,44.0
17,2,5,owner,1038.0,92.0
17,2,5,owner,1032.0,27.0
17,2,5,owner,373.0,45.0
17,8,5,owner,347.0,41.0
17,8,5,owner,286.0,49.0
17,8,5,owner,1021.0,14.0
17,10,5,guest,1055.0,77.0
17,10,5,guest,108.0,10.0
17,10,5,guest,357.0,42.0
17,3,5,owner,762.0,57.0
17,3,5,owner,355.0,79.0
17,3,5,owner,887.0,92.0
17,2,62,owner,980.0,9.0
17,10,62,guest,990.0,47.0
17,6,62,tenant,58.0,3.0
17,2,71,guest,1018.0,92.0
17,10,71,guest,856.0,64.0
17,3,71,owner,621.0,80.0
79,2,93,owner,660.0,48.0
79,2,93,owner,1115.0,45.0
79,2,93,owner,236.0,66.0
79,10,93,owner,423.0,86.0
79,10,93,owner,817.0,7.0
79,10,93,owner,1159.0,46.0
79,5,93,tenant,708.0,2.0
79,5,93,tenant,1145.0,77.0
79,5,93,tenant,372.0,31.0
79,2,78,resident,77.0,11.0
79,10,78,guest,485.0,91.0
79,2,98,resident,310.0,0.0
79,10,98,owner,316.0,94.0
79,6,98,resident,273.0,37.0
79,2,54,tenant,84.0,38.0
79,2,54,tenant,1143.0,56.0
79,2,53,guest,1020.0,17.0
79,2,53,guest,308.0,4.0
79,2,53,guest,1004.0,84.0
79,2,85,owner,550.0,74.0
79,7,85,owner,613.0,58.0
79,6,85,owner,761.0,49.0
79,2,87,resident,69.0,74.0
79,6,87,resident,33.0,97.0
79,2,6,owner,935.0,88.0
79,2,6,owner,243.0,8.0
79,7,6,tenant,730.0,87.0
79,7,6,tenant,405.0,5.0
79,2,1,resident,215.0,39.0
79,7,1,guest,493.0,64.0
79,2,42,resident,721.0,76.0
79,7,42,resident,683.0,25.0
79,4,42,resident,1165.0,73.0
79,2,84,owner,479.0,53.0
79,6,84,resident,759.0,47.0
79,4,84,owner,754.0,11.0
79,2,11,resident,805.0,58.0
79,10,11,resident,915.0,11.0
79,6,11,tenant,344.0,24.0
79,4,11,tenant,169.0,100.0
79,2,47,resident,881.0,9.0
79,2,47,resident,91.0,8.0
79,4,47,guest,725.0,24.0
79,4,47,guest,585.0,0.0
79,2,17,tenant,1059.0,55.0
79,2,17,tenant,819.0,99.0
79,5,17,guest,631.0,84.0
79,5,17,guest,64.0,47.0
79,2,32,resident,301.0,32.0
79,2,5,owner,979.0,46.0
79,2,5,owner,442.0,68.0
79,10,5,guest,1176.0,51.0
79,10,5,guest,314.0,53.0
79,4,5,tenant,1079.0,32.0
79,4,5,tenant,959.0,25.0
79,2,90,resident,662.0,35.0
79,5,90,guest,572.0,42.0
74,2,93,owner,718.0,93.0
74,8,93,guest,18.0,92.0
74,10,93,owner,1081.0,54.0
74,3,93,owner,938.0,17.0
74,5,93,tenant,70.0,52.0
74,2,78,resident,1066.0,80.0
74,10,78,guest,734.0,15.0
74,2,98,resident,881.0,80.0
74,2,98,resident,858.0,95.0
74,8,98,tenant,77.0,89.0
74,8,98,tenant,247.0,16.0
74,10,98,owner,633.0,48.0
74,10,98,owner,321.0,63.0
74,6,98,resident,198.0,83.0
74,6,98,resident,1053.0,11.0
74,2,85,owner,31.0,43.0
74,3,85,resident,574.0,45.0
74,6,85,owner,965.0,100.0
74,2,87,resident,378.0,3.0
74,2,87,resident,279.0,85.0
74,6,87,resident,833.0,45.0
74,6,87,resident,565.0,52.0
74,9,87,resident,277.0,90.0
74,9,87,resident,878.0,92.0
74,2,6,owner,975.0,31.0
74,2,23,guest,482.0,66.0
74,3,23,owner,1173.0,0.0
74,2,1,resident,564.0,26.0
74,2,1,resident,363.0,23.0
74,2,1,resident,907.0,96.0
74,9,1,tenant,985.0,90.0
74,9,1,tenant,719.0,74.0
74,9,1,tenant,929.0,63.0
74,2,2,guest,80.0,49.0
74,2,2,guest,619.0,16.0
74,2,2,guest,68.0,22.0
74,6,2,resident,834.0,23.0
74,6,2,resident,228.0,63.0
74,6,2,resident,764.0,38.0
74,5,2,owner,294.0,73.0
74,5,2,owner,221.0,55.0
74,5,2,owner,221.0,46.0
74,2,84,owner,1152.0,92.0
74,8,84,tenant,1039.0,0.0
74,3,84,resident,885.0,61.0
74,6,84,resident,1135.0,22.0
74,2,11,resident,1037.0,34.0
74,2,11,resident,636.0,2.0
74,2,11,resident,1157.0,25.0
74,10,11,resident,7.0,36.0
74,10,11,resident,1191.0,23.0
74,10,11,resident,183.0,64.0
74,6,11,tenant,1007.0,2.0
74,6,11,tenant,479.0,11.0
74,6,11,tenant,730.0,16.0
74,9,11,guest,979.0,23.0
74,9,11,guest,657.0,36.0
74,9,11,guest,307.0,0.0
74,2,47,resident,858.0,28.0
74,2,17,tenant,918.0,60.0
74,5,17,guest,298.0,4.0
74,9,17,resident,577.0,64.0
74,2,32,resident,885.0,52.0
74,8,32,tenant,1017.0,83.0
74,3,32,owner,1084.0,42.0
74,9,32,tenant,356.0,47.0
74,2,5,owner,914.0,32.0
74,8,5,owner,442.0,25.0
74,10,5,guest,637.0,75.0
74,3,5,owner,780.0,19.0
74,2,90,resident,425.0,67.0
74,8,90,owner,404.0,42.0
74,5,90,guest,841.0,82.0
74,9,90,resident,536.0,14.0
74,2,71,guest,1041.0,84.0
74,2,71,guest,1109.0,84.0
74,10,71,guest,545.0,16.0
74,10,71,guest,94.0,94.0
74,3,71,owner,753.0,14.0
74,3,71,owner,870.0,56.0
26,2,93,owner,964.0,43.0
26,8,93,guest,1074.0,74.0
26,3,93,owner,258.0,84.0
26,2,78,resident,99.0,100.0
26,2,56,guest,1030.0,2.0
26,4,56,owner,880.0,59.0
26,2,54,tenant,167.0,40.0
26,2,54,tenant,1106.0,96.0
26,1,54,owner,967.0,32.0
26,1,54,owner,643.0,59.0
26,2,53,guest,1124.0,63.0
26,2,53,guest,406.0,34.0
26,2,53,guest,1188.0,56.0
26,8,53,guest,521.0,61.0
26,8,53,guest,939.0,75.0
26,8,53,guest,155.0,55.0
26,2,85,owner,237.0,49.0
26,3,85,resident,981.0,79.0
26,6,85,owner,950.0,83.0
26,1,85,owner,958.0,90.0
26,2,23,guest,1141.0,35.0
26,2,23,guest,269.0,71.0
26,3,23,owner,775.0,82.0
26,3,23,owner,728.0,84.0
26,1,23,tenant,682.0,99.0
26,1,23,tenant,526.0,75.0
26,2,1,resident,865.0,23.0
26,9,1,tenant,475.0,68.0
26,2,31,guest,1119.0,19.0
26,2,42,resident,1146.0,98.0
26,2,42,resident,873.0,85.0
26,4,42,resident,1004.0,25.0
26,4,42,resident,419.0,73.0
26,2,84,owner,280.0,87.0
26,2,84,owner,124.0,5.0
26,2,84,owner,33.0,45.0
26,8,84,tenant,210.0,46.0
26,8,84,tenant,796.0,98.0
26,8,84,tenant,1045.0,50.0
26,3,84,resident,569.0,63.0
26,3,84,resident,323.0,39.0
26,3,84,resident,483.0,31.0
26,6,84,resident,181.0,70.0
26,6,84,resident,70.0,0.0
26,6,84,resident,22.0,25.0
26,4,84,owner,454.0,72.0
26,4,84,owner,732.0,95.0
26,4,84,owner,18.0,71.0
26,2,11,resident,409.0,22.0
26,2,11,resident,121.0,5.0
26,2,11,resident,1100.0,54.0
26,6,11,tenant,283.0,1.0
26,6,11,tenant,349.0,80.0
26,6,11,tenant,832.0,45.0
26,4,11,tenant,98.0,9.0
26,4,11,tenant,314.0,80.0
26,4,11,tenant,700.0,13.0
26,9,11,guest,621.0,24.0
26,9,11,guest,796.0,82.0
26,9,11,guest,41.0,8.0
26,2,47,resident,828.0,29.0
26,2,47,resident,1016.0,78.0
26,4,47,guest,1088.0,94.0
26,4,47,guest,550.0,96.0
26,2,17,tenant,46.0,81.0
26,9,17,resident,287.0,89.0
26,2,13,tenant,1024.0,9.0
26,3,13,guest,84.0,97.0
26,6,13,resident,788.0,67.0
5,2,78,resident,425.0,50.0
5,10,78,guest,992.0,78.0
5,2,53,guest,122.0,69.0
5,2,68,guest,108.0,68.0
5,5,68,tenant,926.0,6.0
5,4,68,tenant,1200.0,89.0
5,1,68,resident,348.0,44.0
5,2,85,owner,533.0,19.0
5,2,85,owner,236.0,8.0
5,7,85,owner,1130.0,99.0
5,7,85,owner,1046.0,43.0
5,6,85,owner,188.0,93.0
5,6,85,owner,1199.0,1.0
5,1,85,owner,338.0,15.0
5,1,85,owner,234.0,3.0
5,2,87,resident,214.0,31.0
5,6,87,resident,738.0,64.0
5,1,87,owner,490.0,67.0
5,9,87,resident,57.0,86.0
5,2,6,owner,140.0,35.0
5,2,6,owner,421.0,7.0
5,2,6,owner,195.0,87.0
5,2,6,owner,684.0,44.0
5,7,6,tenant,1175.0,9.0
5,7,6,tenant,599.0,91.0
5,7,6,tenant,47.0,35.0
5,7,6,tenant,889.0,89.0
5,2,1,resident,932.0,67.0
5,7,1,guest,490.0,92.0
5,9,1,tenant,225.0,48.0
5,2,42,resident,665.0,98.0
5,2,42,resident,47.0,72.0
5,7,42,resident,355.0,33.0
5,7,42,resident,156.0,34.0
5,4,42,resident,70.0,3.0
5,4,42,resident,919.0,3.0
5,2,47,resident,687.0,11.0
5,4,47,guest,501.0,79.0
5,2,17,tenant,390.0,90.0
5,5,17,guest,298.0,76.0
5,9,17,resident,183.0,22.0
5,2,5,owner,814.0,5.0
5,10,5,guest,971.0,8.0
5,4,5,tenant,1068.0,27.0
5,2,90,resident,888.0,97.0
5,5,90,guest,1077.0,75.0
5,9,90,resident,1184.0,82.0
5,2,62,owner,806.0,79.0
5,2,62,owner,841.0,43.0
5,10,62,guest,469.0,31.0
5,10,62,guest,725.0,30.0
5,6,62,tenant,1142.0,10.0
5,6,62,tenant,770.0,10.0
5,2,13,tenant,214.0,39.0
5,2,13,tenant,574.0,94.0
5,2,13,tenant,478.0,15.0
5,6,13,resident,247.0,46.0
5,6,13,resident,688.0,80.0
5,6,13,resident,343.0,28.0
5,2,71,guest,89.0,64.0
5,2,71,guest,1084.0,82.0
5,10,71,guest,283.0,21.0
5,10,71,guest,95.0,28.0
86,2,78,resident,883.0,67.0
86,2,56,guest,460.0,83.0
86,4,56,owner,760.0,62.0
86,2,54,tenant,976.0,25.0
86,2,54,tenant,1115.0,76.0
86,2,53,guest,982.0,38.0
86,2,53,guest,925.0,39.0
86,2,53,guest,861.0,35.0
86,8,53,guest,106.0,33.0
86,8,53,guest,304.0,53.0
86,8,53,guest,767.0,36.0
86,2,68,guest,822.0,83.0
86,3,68,guest,2.0,55.0
86,5,68,tenant,829.0,74.0
86,4,68,tenant,569.0,16.0
86,2,85,owner,657.0,63.0
86,3,85,resident,751.0,61.0
86,2,87,resident,245.0,98.0
86,9,87,resident,979.0,49.0
86,2,6,owner,1155.0,50.0
86,2,6,owner,1147.0,15.0
86,2,23,guest,389.0,22.0
86,3,23,owner,760.0,30.0
86,2,1,resident,944.0,45.0
86,2,1,resident,472.0,69.0
86,9,1,tenant,261.0,26.0
86,9,1,tenant,540.0,65.0
86,2,11,resident,970.0,19.0
86,4,11,tenant,98.0,87.0
86,9,11,guest,1188.0,64.0
86,2,47,resident,504.0,69.0
86,2,47,resident,664.0,78.0
86,2,47,resident,46.0,68.0
86,2,47,resident,145.0,44.0
86,4,47,guest,895.0,5.0
86,4,47,guest,716.0,77.0
86,4,47,guest,197.0,56.0
86,4,47,guest,133.0,97.0
86,2,17,tenant,77.0,33.0
86,5,17,guest,787.0,84.0
86,9,17,resident,655.0,2.0
86,2,32,resident,378.0,39.0
86,8,32,tenant,798.0,14.0
86,3,32,owner,286.0,63.0
86,9,32,tenant,422.0,23.0
86,2,5,owner,868.0,2.0
86,8,5,owner,366.0,60.0
86,3,5,owner,736.0,90.0
86,4,5,tenant,1100.0,71.0
86,2,90,resident,702.0,55.0
86,2,90,resident,155.0,81.0
86,8,90,owner,455.0,38.0
86,8,90,owner,646.0,59.0
86,5,90,guest,656.0,97.0
86,5,90,guest,301.0,46.0
86,9,90,resident,1010.0,65.0
86,9,90,resident,705.0,93.0
86,2,62,owner,107.0,76.0
86,2,13,tenant,44.0,61.0
86,2,13,tenant,612.0,90.0
86,3,13,guest,746.0,41.0
86,3,13,guest,279.0,94.0
86,2,71,guest,844.0,43.0
86,2,71,guest,300.0,88.0
86,2,71,guest,629.0,2.0
86,2,71,guest,1182.0,5.0
86,3,71,owner,669.0,20.0
86,3,71,owner,179.0,94.0
86,3,71,owner,415.0,33.0
86,3,71,owner,433.0,31.0
53,2,93,owner,264.0,41.0
53,8,93,guest,687.0,89.0
53,10,93,owner,932.0,84.0
53,2,54,tenant,1189.0,11.0
53,2,53,guest,848.0,59.0
53,2,53,guest,8.0,23.0
53,2,53,guest,511.0,42.0
53,8,53,guest,1072.0,55.0
53,8,53,guest,234.0,83.0
53,8,53,guest,227.0,29.0
53,2,85,owner,784.0,23.0
53,2,87,resident,1051.0,51.0
53,2,87,resident,1130.0,24.0
53,2,87,resident,245.0,62.0
53,9,87,resident,1092.0,2.0
53,9,87,resident,255.0,42.0
53,9,87,resident,608.0,4.0
53,2,1,resident,116.0,92.0
53,2,1,resident,304.0,85.0
53,9,1,tenant,988.0,99.0
53,9,1,tenant,639.0,76.0
53,2,2,guest,1088.0,1.0
53,4,2,guest,795.0,15.0
53,2,84,owner,272.0,15.0
53,8,84,tenant,235.0,33.0
53,4,84,owner,510.0,55.0
53,2,11,resident,801.0,8.0
53,10,11,resident,733.0,11.0
53,4,11,tenant,902.0,1.0
53,9,11,guest,746.0,95.0
53,2,47,resident,519.0,26.0
53,2,47,resident,538.0,78.0
53,4,47,guest,162.0,98.0
53,4,47,guest,509.0,71.0
53,2,32,resident,382.0,31.0
53,8,32,tenant,245.0,67.0
53,9,32,tenant,614.0,58.0
53,2,5,owner,507.0,32.0
53,8,5,owner,731.0,100.0
53,10,5,guest,181.0,92.0
53,4,5,tenant,1081.0,69.0
53,2,90,resident,555.0,48.0
53,8,90,owner,264.0,71.0
53,9,90,resident,647.0,58.0
53,2,62,owner,280.0,33.0
53,2,62,owner,65.0,89.0
53,2,62,owner,1177.0,34.0
53,2,62,owner,588.0,66.0
53,10,62,guest,648.0,59.0
53,10,62,guest,831.0,97.0
53,10,62,guest,205.0,15.0
53,10,62,guest,722.0,87.0
9,2,93,owner,856.0,53.0
9,2,93,owner,174.0,7.0
9,2,93,owner,76.0,79.0
9,10,93,owner,64.0,76.0
9,10,93,owner,200.0,0.0
9,10,93,owner,84.0,1.0
9,3,93,owner,192.0,49.0
9,3,93,owner,609.0,60.0
9,3,93,owner,1180.0,74.0
9,5,93,tenant,249.0,82.0
9,5,93,tenant,16.0,2.0
9,5,93,tenant,292.0,65.0
9,2,78,resident,313.0,42.0
9,2,78,resident,536.0,44.0
9,10,78,guest,961.0,81.0
9,10,78,guest,581.0,56.0
9,2,56,guest,727.0,82.0
9,2,56,guest,571.0,20.0
9,7,56,resident,652.0,26.0
9,7,56,resident,928.0,71.0
9,4,56,owner,997.0,20.0
9,4,56,owner,925.0,69.0
9,2,98,resident,396.0,87.0
9,10,98,owner,290.0,30.0
9,2,54,tenant,1105.0,28.0
9,2,53,guest,445.0,88.0
9,2,87,resident,766.0,75.0
9,2,87,resident,920.0,44.0
9,9,87,resident,656.0,21.0
9,9,87,resident,1149.0,67.0
9,2,6,owner,716.0,54.0
9,7,6,tenant,910.0,80.0
9,2,23,guest,912.0,44.0
9,2,23,guest,140.0,76.0
9,2,23,guest,582.0,25.0
9,2,23,guest,448.0,13.0
9,3,23,owner,964.0,2.0
9,3,23,owner,652.0,21.0
9,3,23,owner,229.0,51.0
9,3,23,owner,274.0,83.0
9,7,23,resident,746.0,40.0
9,7,23,resident,1007.0,24.0
9,7,23,resident,553.0,27.0
9,7,23,resident,828.0,56.0
9,2,31,guest,963.0,67.0
9,10,31,guest,327.0,78.0
9,5,31,owner,903.0,16.0
9,2,42,resident,281.0,94.0
9,2,42,resident,41.0,8.0
9,7,42,resident,368.0,39.0
9,7,42,resident,391.0,82.0
9,4,42,resident,292.0,13.0
9,4,42,resident,675.0,6.0
9,2,2,guest,650.0,23.0
9,2,2,guest,100.0,63.0
9,5,2,owner,432.0,68.0
9,5,2,owner,201.0,36.0
9,4,2,guest,1163.0,56.0
9,4,2,guest,694.0,88.0
9,2,84,owner,242.0,26.0
9,2,84,owner,85.0,11.0
9,2,84,owner,8.0,69.0
9,3,84,resident,432.0,14.0
9,3,84,resident,915.0,17.0
9,3,84,resident,0.0,86.0
9,4,84,owner,891.0,45.0
9,4,84,owner,267.0,39.0
9,4,84,owner,928.0,17.0
9,2,11,resident,404.0,20.0
9,10,11,resident,65.0,16.0
9,4,11,tenant,837.0,35.0
9,9,11,guest,800.0,16.0
9,2,17,tenant,922.0,54.0
9,5,17,guest,804.0,47.0
9,9,17,resident,591.0,8.0
9,2,32,resident,1181.0,43.0
9,2,32,resident,943.0,76.0
9,3,32,owner,549.0,1.0
9,3,32,owner,686.0,47.0
9,9,32,tenant,877.0,68.0
9,9,32,tenant,325.0,81.0
9,2,90,resident,1134.0,6.0
9,2,90,resident,206.0,28.0
9,2,90,resident,229.0,43.0
9,5,90,guest,262.0,90.0
9,5,90,guest,955.0,13.0
9,5,90,guest,219.0,7.0
9,9,90,resident,489.0,76.0
9,9,90,resident,644.0,49.0
9,9,90,resident,595.0,1.0
82,2,78,resident,604.0,46.0
82,2,78,resident,855.0,4.0
82,10,78,guest,372.0,20.0
82,10,78,guest,428.0,28.0
82,2,98,resident,24.0,61.0
82,10,98,owner,602.0,99.0
82,6,98,resident,196.0,27.0
82,2,54,tenant,558.0,93.0
